City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,barra do garcas,-15.89,-52.2567,21.33000000000004,96,100,0.81,BR,1675046795
329,isangel,-19.55,169.2667,28.410000000000025,74,100,0.85,VU,1675046796
330,tura,25.5198,90.2201,22.53000000000003,42,4,0.36,IN,1675046796
331,mabaruma,8.2,-59.7833,20.480000000000018,86,31,1.31,GY,1675046796
332,bud,39.447,-86.1758,1.0100000000000477,87,100,3.35,US,1675046797
333,panubigan,7.4281,123.3466,27.470000000000027,75,87,3.36,PH,1675046797
334,wyszkow,52.5928,21.4584,2.75,91,100,8.03,PL,1675046797
335,bathurst,-33.4166,149.5806,21.510000000000048,52,92,2.6,AU,1675046798
336,ostrovnoy,68.0531,39.5131,-3.0499999999999545,88,100,9.47,RU,1675046798
337,tazovskiy,67.4667,78.7,-28.98999999999998,100,100,1.45,RU,1675046799
338,darhan,49.4867,105.9228,-15.229999999999961,87,100,1.92,MN,1675046799
339,markova,48.6758,24.4138,-3.6200000000000045,68,23,1.77,UA,1675046799
340,ekibastuz,51.6667,75.3667,-17.49999999999997,89,10,3.1,KZ,1675046800
341,kizema,61.113,44.8302,-9.620000000000005,95,100,3.74,RU,1675046800
342,tres arroyos,-38.3739,-60.2798,22.5,30,0,6.79,AR,1675046801
343,ketchikan,55.3422,-131.6461,1.990000000000009,74,0,1.54,US,1675046801
344,lata,40.1629,-8.3327,4.400000000000034,78,87,1.94,PT,1675046801
345,lobito,-12.3481,13.5456,25.090000000000032,86,96,1.63,AO,1675046802
346,coahuayana,18.7333,-103.6833,21.860000000000014,87,0,1.46,MX,1675046802
347,micheweni,-4.9667,39.8333,25.970000000000027,77,84,2.97,TZ,1675046802
348,casa nova,-9.4167,-41.1333,26.79000000000002,51,70,6.49,BR,1675046803
349,pangody,65.85,74.4859,-23.419999999999987,97,100,3.63,RU,1675046803
350,kingman,35.1894,-114.053,10.710000000000036,55,100,4.47,US,1675046804
351,villanueva,15.3167,-88.0,24.55000000000001,78,20,2.57,HN,1675046804
352,miles city,46.4083,-105.8406,-18.45999999999998,71,0,4.63,US,1675046804
353,whithorn,18.2604,-78.0378,23.590000000000032,87,3,1.95,JM,1675046805
354,salym,60.0625,71.4789,-16.399999999999977,98,96,2.24,RU,1675046805
355,faanui,-16.4833,-151.75,27.670000000000016,70,13,4.83,PF,1675046805
356,zhangjiakou,40.81,114.8794,-3.159999999999968,33,0,0.7,CN,1675046806
357,airai,-8.9266,125.4092,23.220000000000027,67,98,0.64,TL,1675046806
358,scarborough,54.2797,-0.4044,5.760000000000048,77,22,3.13,GB,1675046733
359,beloha,-25.1667,45.05,21.99000000000001,97,46,1.92,MG,1675046807
360,fairbanks,64.8378,-147.7164,-0.9899999999999523,91,100,1.54,US,1675046807
361,dalbandin,28.8947,64.4101,4.840000000000032,70,0,2.16,PK,1675046807
362,marjamaa,58.9039,24.4306,3.1100000000000136,95,100,6.72,EE,1675046808
363,den helder,52.9599,4.7593,8.300000000000011,88,75,14.31,NL,1675046808
364,baghdad,33.3406,44.4009,12.950000000000045,71,90,5.14,IQ,1675046643
365,puro,12.4841,123.3827,24.960000000000036,91,100,7.07,PH,1675046809
366,lavrentiya,65.5833,-171.0,-5.199999999999989,95,100,7.47,RU,1675046809
367,qeshm,26.9581,56.2719,11.939999999999998,63,0,0.5,IR,1675046810
368,bilma,18.6853,12.9164,19.710000000000036,14,75,3.42,NE,1675046810
369,belle fourche,44.6714,-103.8522,-17.599999999999966,58,88,4.34,US,1675046807
370,alofi,-19.0595,-169.9187,27.939999999999998,78,81,2.57,NU,1675046811
371,saldanha,-33.0117,17.9442,20.03000000000003,70,0,3.22,ZA,1675046811
372,bonavista,48.6499,-53.1147,-4.889999999999986,63,64,7.28,CA,1675046811
373,lexington,37.9887,-84.4777,8.0,86,100,2.06,US,1675046566
374,aykhal,66.0,111.5,-28.44999999999999,99,99,1.61,RU,1675046812
375,muravlenko,63.7898,74.523,-25.68999999999997,99,91,3.73,RU,1675046812
376,dolinsk,47.35,142.8,-9.239999999999952,86,97,1.56,RU,1675046813
377,dongsheng,39.8161,109.9776,-4.479999999999961,23,0,4.55,CN,1675046813
378,lima,-12.0432,-77.0282,23.83000000000004,77,0,4.63,PE,1675046569
379,stromness,58.965,-3.296,6.0400000000000205,80,70,15.2,GB,1675046652
380,kotma,23.2,81.9667,19.370000000000005,21,7,1.61,IN,1675046814
381,dajal,29.5577,70.3762,10.450000000000045,58,0,5.35,PK,1675046814
382,yumen,40.2833,97.2,-4.92999999999995,28,46,5.15,CN,1675046814
383,taoudenni,22.6783,-3.9836,13.460000000000036,16,44,4.66,ML,1675046815
384,korla,41.7597,86.1469,-8.799999999999955,72,67,2.18,CN,1675046550
385,pisco,-13.7,-76.2167,23.03000000000003,83,0,7.2,PE,1675046815
386,san cristobal,7.7669,-72.225,19.100000000000023,81,63,0.9,VE,1675046816
387,hualmay,-11.0964,-77.6139,22.24000000000001,82,100,3.19,PE,1675046816
388,awjilah,29.1081,21.2869,10.770000000000039,56,6,3.91,LY,1675046816
389,rio do sul,-27.2142,-49.6431,22.439999999999998,99,98,0.55,BR,1675046817
390,guaruja,-23.9931,-46.2564,27.720000000000027,26,33,0.45,BR,1675046817
391,yudong,29.385,106.5194,10.330000000000041,47,0,0.7,CN,1675046818
392,araouane,18.9048,-3.5265,12.439999999999998,17,68,3.45,ML,1675046818
393,diapaga,12.0708,1.7889,22.05000000000001,9,11,3.03,BF,1675046818
394,campbell river,50.0163,-125.2446,-0.2599999999999909,74,0,1.03,CA,1675046819
395,vilcun,-38.65,-72.2333,14.410000000000025,92,37,0.82,CL,1675046819
396,gladstone,-23.85,151.25,30.960000000000036,48,38,3.6,AU,1675046819
397,belaya gora,68.5333,146.4167,-31.549999999999983,94,100,2.26,RU,1675046820
398,bolekhiv,49.0661,23.8643,-3.1999999999999886,67,60,2.55,UA,1675046820
399,wanaka,-44.7,169.15,28.390000000000043,39,94,3.13,NZ,1675046821
400,paamiut,61.994,-49.6678,-6.169999999999959,70,100,5.26,GL,1675046821
401,pueblo,38.2545,-104.6091,-10.579999999999984,80,100,4.12,US,1675046821
402,brae,60.3964,-1.353,5.560000000000002,69,90,13.44,GB,1675046822
403,changde,29.0464,111.6783,14.28000000000003,27,0,2.9,CN,1675046822
404,codrington,-38.2667,141.9667,19.74000000000001,53,100,5.45,AU,1675046822
405,middletown,39.5151,-84.3983,3.8700000000000045,95,100,4.63,US,1675046823
406,kodiak,57.79,-152.4072,3.730000000000018,100,100,3.09,US,1675046823
407,copperas cove,31.1241,-97.9031,3.590000000000032,85,100,8.23,US,1675046824
408,hervey bay,-25.2986,152.8535,26.27000000000004,65,30,4.66,AU,1675046824
409,alice springs,-23.7,133.8833,24.75,88,75,2.57,AU,1675046824
410,quang ngai,15.1167,108.8,18.640000000000043,79,99,4.18,VN,1675046825
411,mehamn,71.0357,27.8492,1.9500000000000455,80,20,4.63,NO,1675046825
412,port lincoln,-34.7333,135.8667,19.700000000000045,60,25,5.39,AU,1675046826
413,selty,57.3132,52.1345,-13.92999999999995,96,100,3.21,RU,1675046827
414,tyrma,50.0833,132.1667,-23.24999999999997,85,71,1.33,RU,1675046828
415,luderitz,-26.6481,15.1594,14.330000000000041,91,0,3.49,NA,1675046828
416,severo-kurilsk,50.6789,156.125,-3.269999999999982,79,100,17.71,RU,1675046828
417,meridian,43.6121,-116.3915,-5.1200000000000045,64,0,6.17,US,1675046589
418,bollnas,61.3482,16.3946,2.8700000000000045,68,37,7.21,SE,1675046829
419,veraval,20.9,70.3667,17.260000000000048,73,0,5.73,IN,1675046829
420,yaan,7.3833,8.5667,26.730000000000018,65,100,3.83,NG,1675046830
421,talnakh,69.4865,88.3972,-24.889999999999986,99,99,1.51,RU,1675046830
422,maningrida,-12.0667,134.2667,30.470000000000027,68,100,2.6,AU,1675046831
423,laguna,38.421,-121.4238,8.28000000000003,80,75,4.12,US,1675046831
424,wilkie,52.4168,-108.7014,-23.389999999999986,81,100,4.43,CA,1675046832
425,ranau,5.9538,116.6641,26.28000000000003,75,96,1.36,MY,1675046832
426,west odessa,31.8424,-102.4988,1.0100000000000477,75,75,5.66,US,1675046833
427,kaduy,59.2,37.15,-5.479999999999961,95,100,4.4,RU,1675046833
428,anloga,5.7947,0.8973,26.74000000000001,85,80,4.35,GH,1675046834
429,northam,51.0333,-4.2167,9.660000000000025,97,97,8.63,GB,1675046834
430,oktyabrskoye,43.0645,44.7417,-4.919999999999959,93,100,2.0,RU,1675046834
431,norman wells,65.282,-126.8329,-9.979999999999961,85,75,6.17,CA,1675046553
432,olavarria,-36.8927,-60.3225,18.760000000000048,50,0,4.4,AR,1675046835
433,colon,9.3592,-79.9014,24.640000000000043,83,100,2.68,PA,1675046835
434,kaman,27.65,77.2667,13.160000000000025,83,100,3.03,IN,1675046836
435,vyborg,60.7076,28.7528,1.0500000000000114,98,100,8.4,RU,1675046836
436,two hills,53.7169,-111.7518,-16.870000000000005,84,100,5.66,CA,1675046837
437,avanigadda,16.0215,80.9181,24.29000000000002,76,85,3.55,IN,1675046837
438,cabedelo,-6.9811,-34.8339,27.370000000000005,75,98,5.84,BR,1675046838
439,roald,62.5833,6.1333,5.970000000000027,81,75,6.17,NO,1675046838
440,prieska,-29.6641,22.7474,18.879999999999995,49,0,5.82,ZA,1675046839
441,muroto,33.2833,134.15,8.850000000000023,54,29,8.44,JP,1675046839
442,sola,-13.8833,167.55,26.710000000000036,81,100,8.02,VU,1675046839
443,semnan,35.5729,53.3971,1.0300000000000296,67,15,0.99,IR,1675046840
444,paragould,36.0584,-90.4973,3.900000000000034,94,100,5.16,US,1675046840
445,srandakan,-7.9386,110.2506,28.5,71,100,0.88,ID,1675046841
446,kirakira,-10.4544,161.9205,27.170000000000016,81,100,2.36,SB,1675046841
447,porto novo,6.4965,2.6036,26.900000000000034,81,100,1.4,BJ,1675046841
448,bayonne,43.3333,-1.4167,3.9700000000000273,81,75,1.54,FR,1675046758
449,eyl,7.9803,49.8164,22.82000000000005,70,51,6.88,SO,1675046842
450,nome,64.5011,-165.4064,-0.46999999999997044,93,100,9.77,US,1675046842
451,cayenne,4.9333,-52.3333,26.02000000000004,78,100,2.57,GF,1675046843
452,yinchuan,38.4681,106.2731,-1.169999999999959,17,1,0.27,CN,1675046843
453,laramie,41.3114,-105.5911,-19.94999999999999,80,100,3.6,US,1675046706
454,mokhsogollokh,61.4681,128.9203,-39.039999999999964,96,70,0.62,RU,1675046844
455,nanakuli,21.3906,-158.1547,21.970000000000027,73,75,4.63,US,1675046844
456,shingu,33.7333,135.9833,8.75,51,21,7.1,JP,1675046845
457,saint-francois,46.4154,3.9054,-2.3100000000000023,86,100,3.09,FR,1675046845
458,balclutha,-46.2339,169.75,17.900000000000034,75,100,3.5,NZ,1675046845
459,aklavik,68.2191,-135.0107,-18.019999999999982,98,100,0.67,CA,1675046846
460,jieshi,22.8134,115.8257,14.800000000000011,40,0,3.82,CN,1675046846
461,avera,33.194,-82.5271,9.100000000000023,98,100,2.09,US,1675046847
462,alakurtti,66.9672,30.3491,-4.5,97,100,2.73,RU,1675046847
463,sibolga,1.7427,98.7792,29.04000000000002,66,76,1.01,ID,1675046848
464,daru,-9.0763,143.2092,30.28000000000003,69,58,1.89,PG,1675046848
465,ambilobe,-13.2,49.05,23.650000000000034,93,73,0.67,MG,1675046849
466,havre-saint-pierre,50.2334,-63.5986,-13.0,78,100,7.2,CA,1675046849
467,kupang,-10.1667,123.5833,30.32000000000005,79,40,3.09,ID,1675046849
468,makinsk,52.6292,70.4169,-21.629999999999967,100,100,3.12,KZ,1675046850
469,sao domingos,-13.3983,-46.3183,21.129999999999995,85,73,1.8,BR,1675046850
470,myitkyina,25.3833,97.4,22.55000000000001,38,3,0.93,MM,1675046851
471,kingori,-3.2833,36.9833,16.210000000000036,77,20,2.57,TZ,1675046851
472,half moon bay,37.4636,-122.4286,9.350000000000023,80,100,8.23,US,1675046831
473,altinopolis,-21.0256,-47.3739,19.640000000000043,93,84,1.11,BR,1675046852
474,port augusta,-32.5,137.7667,23.410000000000025,64,100,6.88,AU,1675046852
475,puerto leguizamo,-0.1934,-74.7819,23.27000000000004,61,19,0.54,CO,1675046853
476,presidencia roque saenz pena,-26.7852,-60.4388,27.08000000000004,55,47,2.47,AR,1675046853
477,bundaberg,-24.85,152.35,31.230000000000018,56,50,1.34,AU,1675046853
478,vilhena,-12.7406,-60.1458,19.220000000000027,99,97,1.18,BR,1675046732
479,mareeba,-17.0,145.4333,31.360000000000014,73,89,2.94,AU,1675046786
480,luunja,58.3558,26.8808,2.1899999999999977,85,100,8.75,EE,1675046854
481,tucuman,-26.8241,-65.2226,25.0,88,75,2.57,AR,1675046855
482,cervo,43.6702,-7.4101,6.8700000000000045,78,73,3.99,ES,1675046855
483,thunder bay,48.4001,-89.3168,-20.00999999999999,59,75,4.63,CA,1675046856
484,san patricio,28.017,-97.5169,21.920000000000016,93,3,3.01,US,1675046856
485,saint-louis,16.3333,-15.0,18.900000000000034,22,100,4.2,SN,1675046856
486,san quintin,30.4833,-115.95,13.54000000000002,73,100,1.57,MX,1675046857
487,talakan,50.3167,130.3667,-22.339999999999975,90,83,1.92,RU,1675046857
488,manokwari,-0.8667,134.0833,26.939999999999998,80,100,2.54,ID,1675046857
489,lockport,41.5895,-88.0578,-3.9399999999999977,83,100,4.12,US,1675046858
490,kalabo,-14.97,22.6814,17.960000000000036,92,100,2.1,ZM,1675046858
491,lalmohan,22.3384,90.7419,20.29000000000002,52,23,2.81,BD,1675046858
492,lincoln,40.8,-96.667,-13.049999999999955,72,100,6.69,US,1675046660
493,denpasar,-8.65,115.2167,28.810000000000002,88,20,3.6,ID,1675046787
494,sicuani,-14.2694,-71.2261,7.439999999999998,93,100,1.66,PE,1675046859
495,pokosnoye,55.5258,101.0536,-9.609999999999957,84,100,5.82,RU,1675046859
496,whitehorse,60.7161,-135.0538,-8.439999999999998,73,100,5.66,CA,1675046860
497,strezhevoy,60.7333,77.5889,-26.809999999999974,100,99,1.25,RU,1675046860
498,puerto madero,14.7208,-92.4215,25.650000000000034,67,3,1.46,MX,1675046860
499,edenderry,53.3453,-7.0497,6.230000000000018,62,100,5.15,IE,1675046861
500,rio grande da serra,-23.7442,-46.3983,22.80000000000001,88,35,2.2,BR,1675046861
501,port blair,11.6667,92.75,28.02000000000004,69,75,4.12,IN,1675046862
502,gualan,15.1333,-89.3667,20.02000000000004,95,32,0.52,GT,1675046862
503,qinhuangdao,39.9317,119.5883,1.4800000000000182,44,0,2.06,CN,1675046862
504,uruguaiana,-29.7547,-57.0883,26.960000000000036,57,0,2.57,BR,1675046863
505,abbeville,50.1,1.8333,9.03000000000003,94,98,6.82,FR,1675046863
506,iquique,-20.2208,-70.1431,23.02000000000004,82,100,0.64,CL,1675046864
507,ustynivka,47.9551,32.5367,-3.42999999999995,83,7,2.33,UA,1675046864
508,alyangula,-13.8483,136.4192,29.54000000000002,70,94,2.61,AU,1675046864
509,methoni,36.8197,21.7049,9.010000000000048,72,45,2.95,GR,1675046865
510,meulaboh,4.1363,96.1285,27.870000000000005,75,35,1.24,ID,1675046865
511,monrovia,6.3005,-10.7969,25.0,91,38,2.26,LR,1675046846
512,bahia honda,22.9036,-83.1592,22.140000000000043,85,4,2.2,CU,1675046866
513,parsabad,39.6482,47.9174,4.090000000000032,85,40,1.12,IR,1675046866
514,katobu,-4.9408,122.5276,30.100000000000023,62,99,2.95,ID,1675046866
515,yar-sale,66.8333,70.8333,-20.059999999999974,94,100,5.12,RU,1675046867
516,zharkent,44.1628,80.0,-8.989999999999952,80,100,0.93,KZ,1675046867
517,burkburnett,34.0979,-98.5706,-3.1399999999999864,68,100,7.2,US,1675046867
518,kumphawapi,17.1087,103.0149,18.230000000000018,99,89,3.82,TH,1675046868
519,mount gambier,-37.8333,140.7667,21.80000000000001,42,100,4.26,AU,1675046868
520,nsunga,-1.1439,31.3947,18.200000000000045,77,94,1.92,TZ,1675046868
521,tautira,-17.7333,-149.15,27.120000000000005,74,2,4.32,PF,1675046869
522,mounana,-1.4085,13.1586,20.600000000000023,97,63,0.66,GA,1675046869
523,baker city,44.7749,-117.8344,-9.159999999999968,59,0,6.17,US,1675046870
524,ewa beach,21.3156,-158.0072,21.970000000000027,83,75,5.14,US,1675046870
525,touros,-5.1989,-35.4608,26.310000000000002,71,11,5.66,BR,1675046871
526,oskarshamn,57.2645,16.4484,4.990000000000009,81,100,8.98,SE,1675046871
527,chardara,41.2547,67.9692,-4.789999999999964,88,100,1.8,KZ,1675046872
528,nakhon thai,17.1006,100.8374,24.110000000000014,32,94,1.51,TH,1675046872
529,barcelos,41.5388,-8.6151,5.470000000000027,73,5,2.53,PT,1675046872
530,acton vale,45.6501,-72.5658,-8.919999999999959,97,99,0.73,CA,1675046873
531,casa grande,32.8795,-111.7573,14.900000000000034,42,0,5.66,US,1675046873
532,port angeles,48.1181,-123.4307,2.6100000000000136,79,0,2.06,US,1675046873
533,marawi,7.9986,124.2928,24.650000000000034,78,100,1.79,PH,1675046874
534,victor harbor,-35.5667,138.6167,23.710000000000036,63,64,0.45,AU,1675046874
535,deer lake,49.1667,-57.4316,-9.079999999999984,67,75,2.06,CA,1675046875
536,valparaiso,-33.0393,-71.6273,15.800000000000011,88,75,3.6,CL,1675046875
537,puerto del rosario,28.5004,-13.8627,14.860000000000014,67,20,3.6,ES,1675046875
538,guerrero negro,27.9769,-114.0611,14.0,71,0,3.47,MX,1675046876
539,ahuimanu,21.4447,-157.8378,21.840000000000032,92,100,5.14,US,1675046876
540,erin,36.3184,-87.6947,10.610000000000014,98,100,1.39,US,1675046876
541,la grande,45.3246,-118.0877,-8.329999999999984,53,13,1.97,US,1675046877
542,brownsville,25.9018,-97.4975,23.0,96,20,5.66,US,1675046706
543,mogadishu,2.0371,45.3438,24.400000000000034,82,91,8.68,SO,1675046615
544,yermekeyevo,54.0761,53.6712,-16.42999999999995,100,98,2.6,RU,1675046877
545,yerofey pavlovich,53.9667,121.9667,-18.789999999999964,83,15,1.48,RU,1675046878
546,abha,18.2164,42.5053,8.900000000000034,93,20,0.0,SA,1675046663
547,bodden town,19.2833,-81.25,26.07000000000005,78,20,4.12,KY,1675046878
548,bijie,27.3125,105.2942,9.32000000000005,48,0,2.56,CN,1675046879
549,grindavik,63.8424,-22.4338,-0.7399999999999523,74,75,3.6,IS,1675046879
550,santa isabel do rio negro,-0.4139,-65.0192,23.350000000000023,96,100,1.07,BR,1675046880
551,tual,-5.6667,132.75,28.25,72,100,3.32,ID,1675046880
552,sobolevo,54.4299,31.8996,-2.5499999999999545,92,100,6.47,RU,1675046880
553,kruisfontein,-34.0033,24.7314,12.5,80,26,1.87,ZA,1675046881
554,westerland,54.9079,8.3033,6.010000000000048,81,75,8.23,DE,1675046881
555,kieta,-6.2167,155.6333,29.30000000000001,72,76,3.5,PG,1675046882
556,tuatapere,-46.1333,167.6833,19.850000000000023,72,100,2.98,NZ,1675046882
557,vila,42.0304,-8.1588,-1.509999999999991,89,14,1.58,PT,1675046883
558,leczna,51.3012,22.8814,-0.8299999999999841,93,100,5.14,PL,1675046883
